Numer systemowy kandydata;PESEL;Nazwisko;Imię;Telefon;E-mail;Ulica;Nr budynku;Nr mieszkania;Kod pocztowy;Imie;Miejscowość;Kod SIMC miejscowości;Gmina;Kod TERC gminy;Powiat;Kod TERC powiatu;Województwo;Kod TERC województwa;Imię i nazwisko matki;Telefon matki;E-mail matki;Ulica matki;Nr budynku matki;Nr mieszkania matki;Kod pocztowy matki;Dzielnica matki;Miejscowość matki;Kod SIMC miejscowości matki;Gmina matki;Kod TERC gminy matki;Powiat matki;Kod TERC powiatu matki;Województwo matki;Kod TERC województwa matki;Imię i nazwisko ojca;Telefon ojca;E-mail ojca;Ulica ojca;Nr budynku ojca;Nr mieszkania ojca;Kod pocztowy ojca;Dzielnica ojca;Miejscowość ojca;Kod SIMC miejscowości ojca;Gmina ojca;Kod TERC gminy ojca;Powiat ojca;Kod TERC powiatu ojca;Województwo ojca;Kod TERC województwa ojca;Rodzaj rejestracji;Orzeczenie o potrzebie kształcenia specjalnego;Orzeczenie o niepełnosprawności;Planowany rok ukończenia gimnazjum;Numer systemowy gimnazjum macierzystego;Gimnazjum aktywne;Nazwa gimnazjum macierzystego;Adres gimnazjum spoza listy;Ulica gimnazjum macierzystego;Nr budynku gimnazjum macierzystego;Kod pocztowy gimnazjum macierzystego;Dzielnica gimnazjum macierzystego;Miejscowość gimnazjum macierzystego;Kod SIMC miejscowości gimnazjum macierzystego;Gmina gimnazjum macierzystego;Kod TERC gminy gimnazjum macierzystego;Powiat gimnazjum macierzystego;Kod TERC powiatu gimnazjum macierzystego;Województwo gimnazjum macierzystego;Kod TERC województwa gimnazjum macierzystego;Numer systemowy organu prowadzącego gimnazjum macierzyste;Nazwa organu prowadzącego gimnazjum macierzyste;Liczba wybranych szkół;Liczba wybranych oddziałów;Stan weryfikacji podania;Stan weryfikacji osiągnięć;Średnia liczba punktów dla wszystkich preferencji;Nazwa szkoły, w której kandydat został zakwalifikowany;Typ szkoły, w której kandydat został zakwalifikowany;Ulica szkoły, w której kandydat został zakwalifikowany;Nr budynku szkoły, w której kandydat został zakwalifikowany;Kod pocztowy szkoły, w której kandydat został zakwalifikowany;Dzielnica szkoły, w której kandydat został zakwalifikowany;Miejscowość szkoły, w której kandydat został zakwalifikowany;Kod SIMC miejscowości szkoły, w której kandydat został zakwalifikowany;Gmina szkoły, w której kandydat został zakwalifikowany;Kod TERC gminy szkoły, w której kandydat został zakwalifikowany;Powiat szkoły, w której kandydat został zakwalifikowany;Kod TERC powiatu szkoły, w której kandydat został zakwalifikowany;Województwo szkoły, w której kandydat został zakwalifikowany;Kod TERC województwa szkoły, w której kandydat został zakwalifikowany;Numer systemowy oddziału, w którym kandydat został zakwalifikowany;(Symbol) Nazwa oddziału, w którym kandydat został zakwalifikowany;Liczba punktów z jaką kandydat został zakwalifikowany;Numer systemowy organu prowadzącego szkołę przyjęcia;Nazwa organu prowadzącego szkołę przyjęcia;Nazwa szkoły, w której kandydat został przyjęty;Typ szkoły, w której kandydat został przyjęty;Ulica szkoły, w której kandydat został przyjęty;Nr budynku szkoły, w której kandydat został przyjęty;Kod pocztowy szkoły, w której kandydat został przyjęty;Dzielnica szkoły, w której kandydat został przyjęty;Miejscowość szkoły, w której kandydat został przyjęty;Kod SIMC miejscowości szkoły, w której kandydat został przyjęty;Gmina szkoły, w której kandydat został przyjęty;Kod TERC gminy szkoły, w której kandydat został przyjęty;Powiat szkoły, w której kandydat został przyjęty;Kod TERC powiatu szkoły, w której kandydat został przyjęty;Województwo szkoły, w której kandydat został przyjęty;Kod TERC województwa szkoły, w której kandydat został przyjęty;Numer systemowy oddziału, w którym kandydat został przyjęty;(Symbol) Nazwa oddziału, w którym kandydat został przyjęty;Nazwa zawodu;Liczba punktów z jaką kandydat został przyjęty;Tryb przyjęcia;Inny powód przyjęcia;Identyfikator szkoły źródłowej;polski;angielski;niemiecki;francuski;wloski;hiszpanski;rosyjski;matematyka;fizyka;informatyka;historia;biologia;chemia;geografia;wos;zajęcia techniczne;zajęcia artystyczne;edukacja dla bezpieczeństwa;plastyka;muzyka;wf;religia/etyka;zachowanie;Świadectwo z wyróżnieniem;Wynik egzaminu gimnazjalnego z języka polskiego;Wynik egzaminu gimnazjalnego z matematyki;Wynik egzaminu gimnazjalnego z historii i wosu;Wynik egzaminu gimnazjalnego z przedmiotów przyrodniczych;Wynik egzaminu gimnazjalnego z języka obcego na poziomie podstawowym;Wynik egzaminu gimnazjalnego z języka obcego na poziomie rozszerzonym;Status olimpijczyka;Status laureata
8202;66666666666;Warszawski;Kacper;666666666;null;ulica1;16;;98-100;brak;Wiewiórczyn;707314;Łask;1003025;łaski;1003;ŁÓDZKIE;10;imie matki;;;ulica1;16;;98-100;brak;Wiewiórczyn;707314;Łask;1003025;łaski;1003;ŁÓDZKIE;10;imie ojca;;;ulica1;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;Rejestrowany przez gimnazjum;nie;nie;2015;300;tak;Publiczne Gimnazjum nr 1 w Łasku;;Narutowicza;28;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;25;Powiat Łaski;3;7;podanie zaakceptowane;osiągnięcia zaakceptowane;77,6;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);77.6;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;77.6;Przyjęcie w ramach przydziału;;;3;3;2;null;null;null;null;2;3;3;3;3;2;3;3;4;3;4;4;5;5;null;5;nie;63;34;69;54;53;15;nie;nie
15177;66666666666;Guz;Szymon;666666666;null;ulica1;12;;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;12;;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;12;;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;2;nie;Gimnazjum nr 2;;ul. Jaracza;26;90-262;brak;Łódź;957650;Łódź;1061011;Łódź;1061;ŁÓDZKIE;10;1;Urząd Miasta Łodzi (Wydział Edukacji);3;7;podanie zaakceptowane;osiągnięcia zaakceptowane;74,02857143;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);76.6;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;76.6;Przyjęcie w ramach przydziału;;;2;2;3;null;null;null;null;3;3;5;3;3;3;2;3;6;6;3;3;3;4;5;5;nie;41;34;63;50;50;43;nie;nie
16586;66666666666;Sowała;Piotr Mariusz;666666666;null;ulica1;11;;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;11;;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;11;;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;2015;205;nie;Publiczne Gimnazjum nr 4 w Zduńskiej Woli;;ul.Kilińskiego;27;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;3;7;podanie zaakceptowane;osiągnięcia zaakceptowane;78,02857143;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);76.6;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;76.6;Przyjęcie w ramach przydziału;;;2;3;2;null;null;null;null;2;2;5;3;2;3;2;3;4;4;5;4;3;2;3;4;nie;47;41;63;54;83;50;nie;nie
15882;66666666666;Michalak;Jakub Tomasz;666666666;null;ulica1;47;;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;imie matki;;;ulica1;2;26;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;imie ojca;;;ulica1;47;;98-200;brak;Sieradz;976050;Sieradz;1014011;sieradzki;1014;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;2015;1;nie;Gimnazjum nr 1;;ul. Sterlinga;24;90-212;brak;Łódź;957650;Łódź;1061011;Łódź;1061;ŁÓDZKIE;10;1;Urząd Miasta Łodzi (Wydział Edukacji);3;8;podanie zaakceptowane;osiągnięcia zaakceptowane;69,275;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);72.4;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;72.4;Przyjęcie w ramach przydziału;;;2;3;3;null;null;null;null;2;3;4;2;2;2;2;2;2;4;3;4;4;4;3;4;nie;63;59;56;36;38;30;nie;nie
7266;66666666666;Dębicki;Jakub Łukasz;666666666;null;ulica1;14;9;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;imie matki;;;ulica1;14;9;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;imie ojca;;;ulica1;14;9;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;Rejestrowany przez gimnazjum;nie;nie;2015;301;tak;Publiczne Gimnazjum nr 2 w Łasku;;Berlinga;1;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;25;Powiat Łaski;1;2;podanie zaakceptowane;osiągnięcia zaakceptowane;72,4;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);72.4;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;72.4;Przyjęcie w ramach przydziału;;;2;3;2;null;null;null;null;2;2;5;2;2;2;2;3;2;4;3;4;4;4;2;3;nie;47;38;56;61;65;53;nie;nie
23162;66666666666;Włodarczyk;Kacper;666666666;null;ulica1;13;10;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;13;10;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;Rejestracja samodzielna;nie;nie;2014;205;nie;Publiczne Gimnazjum nr 4 w Zduńskiej Woli;;ul.Kilińskiego;27;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;0;0;podanie nierozpatrzone;osiągnięcia odrzucone;0;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;72;Przyjęcie w rekrutacji dodatkowej;;;3;2;2;null;null;null;null;2;2;2;2;2;2;2;3;2;2;4;2;3;5;3;3;nie;66;39;61;46;83;23;nie;nie
7260;66666666666;Bacia;Kamil Hubert;666666666;null;ulica1;1;;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;imie matki;;;ulica1;1;;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;imie ojca;;;ulica1;1;;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;Rejestrowany przez gimnazjum;nie;nie;2015;301;tak;Publiczne Gimnazjum nr 2 w Łasku;;Berlinga;1;98-100;brak;Łask;976296;Łask;1003024;łaski;1003;ŁÓDZKIE;10;25;Powiat Łaski;2;4;podanie zaakceptowane;osiągnięcia zaakceptowane;69,05;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);71.8;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;71.8;Przyjęcie w ramach przydziału;;;3;2;2;null;null;null;null;2;2;5;2;2;2;2;2;3;4;3;4;4;4;3;3;nie;69;28;66;36;40;23;nie;nie
16492;66666666666;Świdiński;Jakub;666666666;null;ulica1;33;11;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;33;11;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;Rejestracja samodzielna;nie;nie;brak danych;203;nie;Publiczne Gimnazjum nr 2 w Zduńskiej Woli;;Łaska;84;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;2;3;podanie zaakceptowane;osiągnięcia zaakceptowane;77,4;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);71.4;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;71.4;Przyjęcie w ramach przydziału;;;3;4;null;2;null;null;null;2;2;2;2;3;3;2;2;3;2;4;3;3;2;3;3;nie;56;41;59;36;90;95;nie;nie
20214;66666666666;Chodorowski;Mateusz;666666666;null;ulica1;19;;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;19;;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;19;;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;2015;206;nie;Publiczne Gimnazjum nr 5 w Zduńskiej Woli;;ul.Wileńska;3;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;3;3;podanie zaakceptowane;osiągnięcia zaakceptowane;73;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);70;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;70;Przyjęcie w ramach przydziału;;;4;3;3;null;null;null;null;2;3;3;3;4;4;2;3;4;3;4;6;3;4;6;5;nie;47;31;63;39;35;13;nie;nie
21136;66666666666;Deka;Kacper;666666666;null;ulica1;10;26;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;10;26;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;10;26;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;5;nie;Gimnazjum nr 5;;ul. Sienkiewicza;117;90-301;brak;Łódź;957650;Łódź;1061011;Łódź;1061;ŁÓDZKIE;10;1;Urząd Miasta Łodzi (Wydział Edukacji);3;4;podanie zaakceptowane;osiągnięcia zaakceptowane;69,8;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);69.8;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;69.8;Przyjęcie w ramach przydziału;;;2;4;3;null;null;null;null;3;3;3;2;2;2;3;3;3;3;3;4;2;4;4;3;nie;44;48;38;36;68;33;nie;nie
23124;66666666666;Motyl;Maciej Sławomir;666666666;null;ulica1;14;11;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;14;11;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;Rejestracja samodzielna;nie;nie;2015;206;nie;Publiczne Gimnazjum nr 5 w Zduńskiej Woli;;ul.Wileńska;3;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;0;0;podanie nierozpatrzone;osiągnięcia odrzucone;0;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;67.2;Przyjęcie w rekrutacji dodatkowej;;;2;4;3;null;null;null;null;2;3;2;3;2;3;2;2;3;4;4;2;2;3;null;3;nie;47;45;53;46;80;58;nie;nie
17367;66666666666;Sikora;Janusz;666666666;null;ulica1;35;6;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;35;6;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;7;;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;206;nie;Publiczne Gimnazjum nr 5 w Zduńskiej Woli;;ul.Wileńska;3;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;2;2;podanie zaakceptowane;osiągnięcia zaakceptowane;65,8;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);65.8;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;65.8;Przyjęcie w ramach przydziału;;;3;3;2;null;null;null;null;2;2;3;2;2;2;2;2;2;4;2;4;2;5;3;3;nie;44;45;56;46;48;25;nie;nie
15326;66666666666;Cichowicz;Szymon Bartosz;666666666;null;ulica1;104A;;98-220;brak;Czechy;721567;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;104A;;98-220;brak;Czechy;721567;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;104A;;98-220;brak;Czechy;721567;Zduńska Wola;1019042;zduńskowolski;1019;ŁÓDZKIE;10;Rejestracja samodzielna;nie;nie;brak danych;203;nie;Publiczne Gimnazjum nr 2 w Zduńskiej Woli;;Łaska;84;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;3;9;podanie zaakceptowane;osiągnięcia zaakceptowane;62,48888889;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);64.6;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;64.6;Przyjęcie w ramach przydziału;;;2;3;3;null;null;null;null;3;2;5;3;2;3;2;2;3;4;3;3;3;4;3;4;nie;47;41;50;32;33;25;nie;nie
17942;66666666666;Izydorczyk;Konrad Wojciech;666666666;null;ulica1;22;18;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie matki;;;ulica1;22;18;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;imie ojca;;;ulica1;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;Rejestracja samodzielna;nie;nie;brak danych;203;nie;Publiczne Gimnazjum nr 2 w Zduńskiej Woli;;Łaska;84;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;22;Starostwo Powiatowe w Zduńskiej Woli;2;2;podanie zaakceptowane;osiągnięcia zaakceptowane;64,4;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);64.4;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;64.4;Przyjęcie w ramach przydziału;;;2;2;3;null;null;null;null;2;2;4;2;2;2;2;2;2;2;2;3;2;5;3;3;nie;41;38;47;43;68;33;nie;nie
7933;66666666666;Stępniewski;Damian Patryk;666666666;null;ulica1;10F;;98-160;brak;Sędziejowice;712410;Sędziejowice;1003032;łaski;1003;ŁÓDZKIE;10;imie matki;;;ulica1;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;brak danych;imie ojca;;;ulica1;10F;;98-160;brak;Sędziejowice;712410;Sędziejowice;1003032;łaski;1003;ŁÓDZKIE;10;Rejestrowany przez gimnazjum;nie;nie;2015;304;tak;Publiczne Gimnazjum nr 1 w Sędziejowicach;;Powstańców 1863 r.;6;98-160;brak;Sędziejowice;712410;Sędziejowice;1003032;łaski;1003;ŁÓDZKIE;10;25;Powiat Łaski;2;2;podanie zaakceptowane;osiągnięcia zaakceptowane;70,2;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);63.2;22;Starostwo Powiatowe w Zduńskiej Woli;Technikum nr 2 (ZSE) w Zduńskiej Woli;technikum;ul. Łaska;61;98-220;brak;Zduńska Wola;976675;Zduńska Wola;1019011;zduńskowolski;1019;ŁÓDZKIE;10;322;(1(a+b)TI) Technik informatyk (ang*-niem*);Technik informatyk;63.2;Przyjęcie w ramach przydziału;;;2;3;4;null;null;null;null;2;2;4;3;3;2;3;3;4;3;3;3;3;6;3;4;nie;44;38;56;43;35;18;nie;nie
